Filter,Max Residual
Johnson:U,4.954125438438872e-06
Johnson:V,1.746208508013325e-06
Stromgren:v,1.9920927422090173e-06
Gaia:G,4.528867444064666e-06
Bolometric:900-40000,2.6548766476230945e-05
