Filter,Max Residual
Johnson:U,1.8744179207663691e-06
Johnson:V,6.607156501914346e-07
Stromgren:v,7.537447318517465e-07
Gaia:G,1.7135520332667298e-06
Bolometric:900-40000,1.0045141587422535e-05
