Filter,Max Residual
Johnson:U,8.554596154508598e-05
Johnson:V,2.984657199145424e-05
Stromgren:v,3.397492241163924e-05
Gaia:G,7.840129153424691e-05
Bolometric:900-40000,0.0004583670722921873
