Filter,Max Residual
Johnson:U,1.6669106878475226e-05
Johnson:V,5.869235342070844e-06
Stromgren:v,6.694953636587897e-06
Gaia:G,1.5239265786171075e-05
Bolometric:900-40000,8.931189646455007e-05
