Filter,Max Residual
Johnson:U,1.0046079259584673e-06
Johnson:V,3.5426301103758107e-07
Stromgren:v,4.041915415697872e-07
Gaia:G,9.180688602672404e-07
Bolometric:900-40000,5.382761370964495e-06
