Filter,Max Residual
Johnson:U,1.840175139711242e-06
Johnson:V,6.490320129115545e-07
Stromgren:v,7.40311612790201e-07
Gaia:G,1.6827540466612945e-06
Bolometric:900-40000,9.865511432005647e-06
