Filter,Max Residual
Johnson:U,2.469747261146793e-07
Johnson:V,8.707996679291341e-08
Stromgren:v,9.934816491696807e-08
Gaia:G,2.2575790348255964e-07
Bolometric:900-40000,1.3235315242665635e-06
