Filter,Max Residual
Johnson:U,4.50720226696788e-08
Johnson:V,1.5892100857506364e-08
Stromgren:v,1.8131109613683805e-08
Gaia:G,4.119989993611739e-08
Bolometric:900-40000,2.4154030675571647e-07
