Filter,Max Residual
Johnson:U,0.00019489787343340836
Johnson:V,6.693990478023881e-05
Stromgren:v,7.591423401176467e-05
Gaia:G,0.00017945208393388423
Bolometric:900-40000,0.0010446200353771973
