Filter,Max Residual
Johnson:U,5.76859515710737e-09
Johnson:V,2.0339722128781546e-09
Stromgren:v,2.320534542299413e-09
Gaia:G,5.273027459118396e-09
Bolometric:900-40000,3.09138676879428e-08
