Filter,Max Residual
Johnson:U,9.350868823920777e-06
Johnson:V,3.296809477859597e-06
Stromgren:v,3.7612326460045864e-06
Gaia:G,8.547321820873144e-06
Bolometric:900-40000,5.010877193278862e-05
