Filter,Max Residual
Johnson:U,1.116207257734203e-07
Johnson:V,3.935641390562239e-08
Stromgren:v,4.490119276390203e-08
Gaia:G,1.0203155664800789e-07
Bolometric:900-40000,5.981733941506917e-07
