Filter,Max Residual
Johnson:U,2.8360167148022697e-07
Johnson:V,9.999448180586512e-08
Stromgren:v,1.1408212530206185e-07
Gaia:G,2.59238421507213e-07
Bolometric:900-40000,1.5198161461560389e-06
