Filter,Max Residual
Johnson:U,2.0030666916248663e-06
Johnson:V,7.0607967406211e-07
Stromgren:v,8.055208025048444e-07
Gaia:G,1.8310704228419183e-06
Bolometric:900-40000,1.0734193512718093e-05
