Filter,Max Residual
Johnson:U,5.123173979493245e-07
Johnson:V,1.8059528616998222e-07
Stromgren:v,2.06030303484539e-07
Gaia:G,4.6832461042534135e-07
Bolometric:900-40000,2.7454494896383963e-06
