Filter,Max Residual
Johnson:U,2.42973368091981e-07
Johnson:V,8.567149512028749e-08
Stromgren:v,9.774128195694232e-08
Gaia:G,2.2210086392249195e-07
Bolometric:900-40000,1.3020989336753885e-06
