Filter,Max Residual
Johnson:U,1.9206004420180278e-07
Johnson:V,6.772591221171353e-08
Stromgren:v,7.727026574144702e-08
Gaia:G,1.7552556930144902e-07
Bolometric:900-40000,1.029112104977692e-06
