Filter,Max Residual
Johnson:U,8.514044558260991e-08
Johnson:V,3.00190674540346e-08
Stromgren:v,3.4248193059305265e-08
Gaia:G,7.782653688170882e-08
Bolometric:900-40000,4.562659190465723e-07
