Filter,Max Residual
Johnson:U,4.661280541329305e-06
Johnson:V,1.6437463929985796e-06
Stromgren:v,1.8752357049400814e-06
Gaia:G,4.261253086612626e-06
Bolometric:900-40000,2.4982382575533535e-05
