Filter,Max Residual
Johnson:U,3.977210674821485e-05
Johnson:V,1.3951455465233131e-05
Stromgren:v,1.5895156454726056e-05
Gaia:G,3.641822813038598e-05
Bolometric:900-40000,0.0002132129362211188
