Filter,Max Residual
Johnson:U,7.3847261639059525e-09
Johnson:V,2.603809501344756e-09
Stromgren:v,2.970648393940678e-09
Gaia:G,6.750320413750899e-09
Bolometric:900-40000,3.9574702737077416e-08
