Filter,Max Residual
Johnson:U,2.62544723406144e-07
Johnson:V,9.257584743238567e-08
Stromgren:v,1.0561536667452742e-07
Gaia:G,2.400032682592368e-07
Bolometric:900-40000,1.4070570141244687e-06
