Filter,Max Residual
Johnson:U,1.4383107898030545e-05
Johnson:V,5.070568365406203e-06
Stromgren:v,5.78476228496605e-06
Gaia:G,1.3147233469679165e-05
Bolometric:900-40000,7.707382624910775e-05
