Filter,Max Residual
Johnson:U,9.537454637165155e-07
Johnson:V,3.3623876538602104e-07
Stromgren:v,3.836034314641523e-07
Gaia:G,8.718241912841762e-07
Bolometric:900-40000,5.111024416581955e-06
