Filter,Max Residual
Johnson:U,2.7441469541145125e-08
Johnson:V,9.676798695679167e-09
Stromgren:v,1.1040557801322848e-08
Gaia:G,2.50786041933182e-08
Bolometric:900-40000,1.470377333223638e-07
