Filter,Max Residual
Johnson:U,5.981868281934588e-06
Johnson:V,2.109182120402231e-06
Stromgren:v,2.40635926707089e-06
Gaia:G,5.467338671460986e-06
Bolometric:900-40000,3.205369181358275e-05
