Filter,Max Residual
Johnson:U,1.5585302273302126e-05
Johnson:V,5.485100753488403e-06
Stromgren:v,6.256413462857324e-06
Gaia:G,1.4249060423021653e-05
Bolometric:900-40000,8.350119791467048e-05
