Filter,Max Residual
Johnson:U,1.700828784700903e-06
Johnson:V,5.998753009883728e-07
Stromgren:v,6.842369417725536e-07
Gaia:G,1.555343640879947e-06
Bolometric:900-40000,9.118467429347632e-06
