Filter,Max Residual
Johnson:U,8.774102477904222e-08
Johnson:V,3.093683220711796e-08
Stromgren:v,3.5295448896910386e-08
Gaia:G,8.02032369406902e-08
Bolometric:900-40000,4.7020267757158507e-07
