Filter,Max Residual
Johnson:U,1.6461366675324385e-06
Johnson:V,5.805756593257883e-07
Stromgren:v,6.62243546556418e-07
Gaia:G,1.505249024313926e-06
Bolometric:900-40000,8.824841105203873e-06
