Filter,Max Residual
Johnson:U,6.08110053013089e-06
Johnson:V,2.1389832136620157e-06
Stromgren:v,2.439594752101648e-06
Gaia:G,5.560027119488886e-06
Bolometric:900-40000,3.257828024527676e-05
