Filter,Max Residual
Johnson:U,1.4407494530743747e-08
Johnson:V,5.07996322784976e-09
Stromgren:v,5.795666613295225e-09
Gaia:G,1.3169762058673484e-08
Bolometric:900-40000,7.720953898449068e-08
