Filter,Max Residual
Johnson:U,2.409864574559606e-08
Johnson:V,8.498102554987952e-09
Stromgren:v,9.695770297746265e-09
Gaia:G,2.2023230683565487e-08
Bolometric:900-40000,1.2912464908421128e-07
