Filter,Max Residual
Johnson:U,1.9021652142292567e-08
Johnson:V,6.706897037744852e-09
Stromgren:v,7.651814848408378e-09
Gaia:G,1.7387520201417317e-08
Bolometric:900-40000,1.0193679067516115e-07
