Filter,Max Residual
Johnson:U,2.9270971478645436e-05
Johnson:V,1.0328966577377585e-05
Stromgren:v,1.1780990930576607e-05
Gaia:G,2.6770909713369484e-05
Bolometric:900-40000,0.0001569575407756041
