Filter,Max Residual
Johnson:U,4.1813495910147935e-07
Johnson:V,1.4745302900909252e-07
Stromgren:v,1.682353738541309e-07
Gaia:G,3.8210759123469273e-07
Bolometric:900-40000,2.2403698137773986e-06
