Filter,Max Residual
Johnson:U,2.325899051247582e-06
Johnson:V,8.200196368601809e-07
Stromgren:v,9.355593750814961e-07
Gaia:G,2.1257461589874183e-06
Bolometric:900-40000,1.2462665657464456e-05
