Filter,Max Residual
Johnson:U,1.0017262656480952e-05
Johnson:V,3.5246462921634247e-06
Stromgren:v,4.020260889414651e-06
Gaia:G,9.15826507574824e-06
Bolometric:900-40000,5.36647393512002e-05
