Filter,Max Residual
Johnson:U,6.128152063578085e-08
Johnson:V,2.160744250190305e-08
Stromgren:v,2.465165638287914e-08
Gaia:G,5.601688235490343e-08
Bolometric:900-40000,3.2840690400437467e-07
