Filter,Max Residual
Johnson:U,1.8459984651997274e-09
Johnson:V,6.508904526469905e-10
Stromgren:v,7.425885462097881e-10
Gaia:G,1.687411321782406e-09
Bolometric:900-40000,9.89267889828227e-09
