Filter,Max Residual
Johnson:U,3.694341371485166e-06
Johnson:V,1.301578266832415e-06
Stromgren:v,1.4847997054090456e-06
Gaia:G,3.3772599378201207e-06
Bolometric:900-40000,1.9795949511736133e-05
