Filter,Max Residual
Johnson:U,4.665880148579937e-06
Johnson:V,1.6455706769447076e-06
Stromgren:v,1.8775383839875204e-06
Gaia:G,4.263447729080383e-06
Bolometric:900-40000,2.4998299591350026e-05
