Filter,Max Residual
Johnson:U,9.72223273720818e-06
Johnson:V,3.421606801223831e-06
Stromgren:v,3.9025382680968335e-06
Gaia:G,8.889481023066637e-06
Bolometric:900-40000,5.209212370094196e-05
