Filter,Max Residual
Johnson:U,1.3279861514559066e-05
Johnson:V,4.679649061922753e-06
Stromgren:v,5.338030695578588e-06
Gaia:G,1.214174434271964e-05
Bolometric:900-40000,7.116988833066884e-05
