Filter,Max Residual
Johnson:U,2.347757321885524e-09
Johnson:V,8.278030483310772e-10
Stromgren:v,9.44428424354271e-10
Gaia:G,2.1460569987752365e-09
Bolometric:900-40000,1.2581602093497679e-08
