Filter,Max Residual
Johnson:U,4.320349149766756e-06
Johnson:V,1.5244476463394108e-06
Stromgren:v,1.7383973497375749e-06
Gaia:G,3.952641993043571e-06
Bolometric:900-40000,2.317401404983155e-05
