Filter,Max Residual
Johnson:U,8.701411933209613e-07
Johnson:V,3.067613190133045e-07
Stromgren:v,3.4997066478137384e-07
Gaia:G,7.954113931951667e-07
Bolometric:900-40000,4.663036372476448e-06
