Filter,Max Residual
Johnson:U,9.998842022052035e-05
Johnson:V,3.51073817924652e-05
Stromgren:v,4.001983791712682e-05
Gaia:G,9.148499999744875e-05
Bolometric:900-40000,0.000535719999162021
