Filter,Max Residual
Johnson:U,7.286541682693937e-06
Johnson:V,2.5696964973676018e-06
Stromgren:v,2.931512694148708e-06
Gaia:G,6.6615554694671175e-06
Bolometric:900-40000,3.9054782992709036e-05
