Filter,Max Residual
Johnson:U,1.0835574245637858e-05
Johnson:V,3.820167836843247e-06
Stromgren:v,4.358340580323805e-06
Gaia:G,9.903161747870648e-06
Bolometric:900-40000,5.8058790735060484e-05
