Filter,Max Residual
Johnson:U,8.042248121897799e-07
Johnson:V,2.835362180597656e-07
Stromgren:v,3.234734119450522e-07
Gaia:G,7.351625304075071e-07
Bolometric:900-40000,4.309877036812182e-06
