Filter,Max Residual
Johnson:U,6.554876440634239e-06
Johnson:V,2.310741681554873e-06
Stromgren:v,2.6361134674024456e-06
Gaia:G,5.992317569591954e-06
Bolometric:900-40000,3.512856212462001e-05
