Filter,Max Residual
Johnson:U,2.492012896038176e-08
Johnson:V,8.786673055816152e-09
Stromgren:v,1.0024604923941638e-08
Gaia:G,2.277925614802001e-08
Bolometric:900-40000,1.3354664174514141e-07
