Filter,Max Residual
Johnson:U,2.060933823599953e-08
Johnson:V,7.26669691086812e-09
Stromgren:v,8.290483632933388e-09
Gaia:G,1.8838804294318834e-08
Bolometric:900-40000,1.1044513392732824e-07
