Filter,Max Residual
Johnson:U,9.145678658839529e-09
Johnson:V,3.2255540460823795e-09
Stromgren:v,3.6803037284371953e-09
Gaia:G,8.355922065383936e-09
Bolometric:900-40000,4.8995962953490846e-08
