Filter,Max Residual
Johnson:U,8.662908834722316e-09
Johnson:V,3.0544763385265128e-09
Stromgren:v,3.4848138819043584e-09
Gaia:G,7.918690481112378e-09
Bolometric:900-40000,4.642440121216396e-08
