Filter,Max Residual
Johnson:U,6.183132778003753e-07
Johnson:V,2.1803646443885327e-07
Stromgren:v,2.4873875303921267e-07
Gaia:G,5.652629477825855e-07
Bolometric:900-40000,3.3139607196197574e-06
