Filter,Max Residual
Johnson:U,9.407345466339034e-05
Johnson:V,3.302359445289671e-05
Stromgren:v,3.7633322355623555e-05
Gaia:G,8.611517792744827e-05
Bolometric:900-40000,0.000504205597391949
