Filter,Max Residual
Johnson:U,1.0457244906669771e-06
Johnson:V,3.687622494030762e-07
Stromgren:v,4.207318665683246e-07
Gaia:G,9.556962351497944e-07
Bolometric:900-40000,5.603301101664293e-06
