Filter,Max Residual
Johnson:U,8.41233560588961e-09
Johnson:V,2.9661393341484654e-09
Stromgren:v,3.384031277420263e-09
Gaia:G,7.689629155649413e-09
Bolometric:900-40000,4.5081593014195676e-08
