Filter,Max Residual
Johnson:U,4.914072779804712e-07
Johnson:V,1.7326421097862976e-07
Stromgren:v,1.9767398884429355e-07
Gaia:G,4.4919377861774024e-07
Bolometric:900-40000,2.633449820432787e-06
