Filter,Max Residual
Johnson:U,1.7494548176788527e-07
Johnson:V,6.168486443858257e-08
Stromgren:v,7.037554972111337e-08
Gaia:G,1.599157338771917e-07
Bolometric:900-40000,9.375297295166618e-07
