Filter,Max Residual
Johnson:U,1.1504620360813789e-05
Johnson:V,4.046480633901339e-06
Stromgren:v,4.615021253040474e-06
Gaia:G,1.0519357059091128e-05
Bolometric:900-40000,6.163467512321219e-05
