Filter,Max Residual
Johnson:U,2.9747645081679153e-06
Johnson:V,1.0480661543077474e-06
Stromgren:v,1.1956205123730967e-06
Gaia:G,2.719372213855209e-06
Bolometric:900-40000,1.5939760503513867e-05
